price_level,n_seats,mkting_source,season,location,setconcerts,multi_tickets,concert_name,settickets,who,what,ID
4.0,2,unknown,2010,berkeley saturday,8.0,0,999,999.0,unknown,999,001i000000NuRTz
4.0,4,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQSw
0.0,12,unknown,2010,family concert,999.0,1,999,999.0,unknown,999,001i000000LhyU1
0.0,2,unknown,2011,peninsula,6.0,0,999,999.0,unknown,999,001i000000LhyRu
999.0,2,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000LhyUm
3.0,1,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRO4
999.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuP52
1.0,1,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRKi
4.0,2,other radio,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRR5
1.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuOpe
4.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuROy
3.0,2,word of mouth,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks4m
4.0,2,unknown,2010,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuOZW
4.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRVS
1.0,3,unknown,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000q7wAd
3.0,3,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuP8O
1.0,2,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuR4d
3.0,9,word of mouth,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuOg3
999.0,1,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRTV
2.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRCN
4.0,6,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuOg3
4.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuR4o
4.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRL5
4.0,1,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRC2
4.0,1,philharmonia website,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRMi
4.0,4,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuOmX
4.0,1,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000LhyYQ
999.0,2,unknown,2012,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000Lhybl
2.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRDS
1.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuR68
1.0,2,philharmonia website,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuO2W
2.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuQD8
4.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuNss
4.0,1,unknown,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks1U
999.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuPLC
2.0,1,philharmonia website,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuP5W
4.0,1,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuR6w
4.0,1,unknown,2010,unknown,999.0,0,999,999.0,unknown,999,001i000000NuR60
2.0,1,word of mouth,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000oks1T
4.0,2,city box office special offer email,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRL5
2.0,1,philharmonia website,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQkI
3.0,3,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRSg
3.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRGm
4.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQTw
0.0,2,unknown,2010,unknown,999.0,0,999,999.0,unknown,999,001i000000NuR4h
4.0,1,unknown,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000q7wAo
3.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuOtA
3.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRDj
1.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000LhybK
4.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRMd
2.0,1,blog post,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks1K
4.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuRMp
999.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRVa
4.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuPhr
1.0,2,unknown,2010,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuQyW
2.0,2,unknown,2010,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRPu
2.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRWo
4.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRC1
4.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuPhr
2.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRVy
4.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuPp8
3.0,2,unknown,2010,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRHh
4.0,1,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuOQZ
4.0,3,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRG7
2.0,1,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuPeV
2.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRR2
4.0,4,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuRVe
4.0,2,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuRJB
2.0,2,philharmonia website,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks1v
4.0,1,word of mouth,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuPrc
999.0,1,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuRUV
3.0,12,unknown,2011,family concert,3.0,1,999,999.0,unknown,999,001i000000NuOXG
2.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuQmd
4.0,1,unknown,2010,berkeley saturday,8.0,0,999,999.0,unknown,999,001i000000NuRUv
3.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuPxx
1.0,2,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuQOP
4.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRLi
4.0,2,word of mouth,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQjJ
2.0,2,unknown,2011,san francisco,7.0,1,999,999.0,unknown,999,001i000000NuRWB
2.0,3,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuQlD
4.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuRQT
3.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRP7
4.0,2,web search,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks18
4.0,2,san francisco chronicle,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks36
4.0,3,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRPK
2.0,1,philharmonia website,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuPss
4.0,2,other radio,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks42
4.0,1,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRLC
2.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuPJN
3.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRSL
3.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRFI
4.0,1,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks3y
2.0,1,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuRPp
4.0,2,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuR2D
1.0,4,philharmonia website,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuQUD
999.0,2,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQm9
999.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRU2
4.0,2,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRIs
1.0,1,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRG5
3.0,2,other,2013,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuOSo
2.0,2,unknown,2010,peninsula,8.0,0,999,999.0,unknown,999,001i000000NuNk3
3.0,1,unknown,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks26
2.0,2,unknown,2010,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRUa
4.0,2,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuRSV
3.0,2,unknown,2010,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQxJ
4.0,1,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRQ2
3.0,3,unknown,2011,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuQfN
4.0,2,philharmonia website,2013,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000oks3M
4.0,2,kdfc radio,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks41
999.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRUt
4.0,1,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRD1
4.0,1,other radio,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks3f
3.0,3,blog post,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks2z
4.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuQ5C
2.0,2,kdfc radio,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000oks2m
2.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRDC
2.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuREM
2.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRQl
3.0,1,philharmonia website,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000LhyVn
3.0,4,postcard or brochure,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000oks4e
1.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRSw
2.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000q7wAi
1.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000LhyY6
4.0,3,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRVm
3.0,1,word of mouth,2013,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRDg
3.0,1,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuOB1
3.0,1,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRAg
2.0,2,word of mouth,2013,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000oks2g
3.0,10,unknown,2011,san francisco,2.0,1,999,999.0,unknown,999,001i000000NuPz0
4.0,4,unknown,2013,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000oks3O
4.0,2,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRMx
2.0,3,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuOQK
3.0,3,other,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks2W
2.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRSy
1.0,1,unknown,2010,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuOuO
4.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuORK
1.0,4,word of mouth,2013,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000oks2T
1.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuREN
4.0,3,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRKD
3.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000Lhydq
3.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuPPL
1.0,1,unknown,2010,san francisco,3.0,0,999,999.0,unknown,999,001i000000Lhych
1.0,3,unknown,2011,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuNln
2.0,1,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuRB9
3.0,2,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuRCi
1.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuPFh
4.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRIU
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRAh
4.0,8,unknown,2011,berkeley sunday,2.0,1,999,999.0,unknown,999,001i000000NuQMa
4.0,2,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks3k
4.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRSX
3.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuPAh
3.0,2,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRWt
4.0,1,unknown,2011,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuRVf
1.0,1,word of mouth,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000oks21
3.0,2,postcard or brochure,2013,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuROQ
3.0,2,browsing city box office website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks3B
4.0,2,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRVj
4.0,4,other,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000LhyUr
4.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuREm
3.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuNU8
2.0,2,other,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks2Z
2.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRVo
3.0,4,postcard or brochure,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRUv
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRNz
4.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRIh
999.0,1,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuR9b
4.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000LhyZ8
4.0,1,unknown,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuR7G
4.0,1,other,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRPE
4.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000q7wAs
1.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuREP
3.0,1,unknown,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000oks1U
3.0,2,other,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRoj
1.0,3,unknown,2010,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuQvg
3.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRH6
3.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuQnX
999.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRTm
2.0,4,unknown,2010,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuR0Q
4.0,1,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRGM
2.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRRF
2.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuNrp
1.0,2,unknown,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000q7wAg
4.0,1,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuR6w
0.0,8,unknown,2010,family concert,999.0,1,999,999.0,unknown,999,001i000000NuQyQ
999.0,15,unknown,2012,berkeley saturday,5.0,1,999,999.0,unknown,999,001i000000LhyU8
4.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRKM
3.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRWT
3.0,2,unknown,2011,san francisco,3.0,0,999,999.0,unknown,999,001i000000LhyTG
999.0,2,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRT7
1.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuOOE
1.0,1,unknown,2010,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuR0N
2.0,6,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuPLn
4.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQTw
999.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000LhyVj
2.0,1,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuQPo
2.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRIm
4.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuO6r
1.0,2,unknown,2011,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRHE
4.0,1,unknown,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuPqd
3.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuNQ0
999.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRUK
4.0,1,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuRMr
4.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuQkU
4.0,1,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRGa
4.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRKT
4.0,1,unknown,2011,san francisco,3.0,0,999,999.0,unknown,999,001i000000Lhydo
4.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuQKH
3.0,1,unknown,2010,berkeley saturday,8.0,0,999,999.0,unknown,999,001i000000NuP0i
999.0,2,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRTC
4.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuQig
3.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRAc
2.0,2,unknown,2010,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuOby
4.0,2,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuP4y
2.0,2,word of mouth,2013,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuQdn
1.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuRI6
4.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQv1
3.0,3,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRCu
4.0,1,unknown,2010,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuNje
3.0,2,unknown,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQ1b
4.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuOQJ
1.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuREv
1.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRMW
4.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000q7wAp
3.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuO4Y
4.0,6,unknown,2010,berkeley saturday,5.0,1,999,999.0,unknown,999,001i000000NuR1I
4.0,4,unknown,2011,peninsula,2.0,1,999,999.0,unknown,999,001i000000NuRQG
3.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000LhyX8
3.0,1,postcard or brochure,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuS4v
1.0,1,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQOT
2.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRG6
4.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuR75
3.0,4,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuOD6
1.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRMg
4.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRNA
4.0,1,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRFZ
1.0,2,unknown,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuOKA
4.0,2,unknown,2012,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRLw
1.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuQUD
1.0,2,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuNiX
3.0,2,philharmonia website,2013,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000oks25
2.0,4,unknown,2010,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuPB5
2.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRFR
4.0,3,postcard or brochure,2013,berkeley sunday,4.0,1,999,999.0,unknown,999,001i000000oks3a
999.0,1,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRUO
4.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuNnv
4.0,2,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuROI
4.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000LhyUr
4.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuRVP
4.0,6,unknown,2010,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRKv
4.0,1,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuOmo
0.0,6,unknown,2010,family concert,999.0,1,999,999.0,unknown,999,001i000000NuQyN
4.0,1,unknown,2010,unknown,999.0,0,999,999.0,unknown,999,001i000000NuR2B
4.0,3,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRCo
999.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRUd
4.0,2,postcard or brochure,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks4k
999.0,1,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRTh
1.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuR6r
3.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRKN
4.0,2,other,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuORG
999.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRUS
1.0,1,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuOYU
2.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuN5g
4.0,1,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRN8
3.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuROC
3.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRQS
4.0,2,unknown,2010,unknown,999.0,0,999,999.0,unknown,999,001i000000LhyRl
3.0,1,other,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000oks4C
1.0,2,unknown,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000q7wAm
4.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRCj
4.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRDK
1.0,2,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuNws
