label,billing_city,relationship,amount_2013,amount_lifetime,n_donations_life,first_donated,season,package,n_seats,location,section,price_level,subscription_tier,multiple_subs,ID
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,1994,Full,1.0,berkeley sunday,Balcony Front,3.0,1.0,0,001i000000NuO6a
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,2003,Full,1.0,berkeley sunday,,,1.0,0,001i000000NuO6a
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,2000,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuO6a
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,2006,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuO6a
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,1993,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuO6a
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,2005,Full,1.0,berkeley sunday,Balcony Front,3.0,1.0,0,001i000000NuO6a
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,2001,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuO6a
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,1999,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuO6a
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,1998,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuO6a
0.0,berkeley,,0.0,951.6,18,1985-07-04 00:00:00,1995,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuO6a
0.0,pacific grove,,0.0,35.0,1,2001-03-09 00:00:00,999,,,,,,,0,001i000000NuP9b
0.0,san francisco,,0.0,550.0,10,1995-08-22 00:00:00,1993,Full,1.0,san francisco,Balcony,4.0,1.0,0,001i000000NuOMK
0.0,san francisco,,0.0,550.0,10,1995-08-22 00:00:00,2000,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000NuOMK
0.0,san francisco,,0.0,550.0,10,1995-08-22 00:00:00,1996,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000NuOMK
0.0,san francisco,,0.0,550.0,10,1995-08-22 00:00:00,1998,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000NuOMK
0.0,san francisco,,0.0,550.0,10,1995-08-22 00:00:00,1995,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000NuOMK
0.0,san francisco,,0.0,550.0,10,1995-08-22 00:00:00,1997,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000NuOMK
0.0,san francisco,,0.0,550.0,10,1995-08-22 00:00:00,1994,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000NuOMK
0.0,san francisco,,0.0,550.0,10,1995-08-22 00:00:00,1999,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000NuOMK
0.0,concord,,0.0,232.0,4,1994-04-19 00:00:00,1994,Full,2.0,contra costa,Box,1.0,2.0,0,001i000000NuOEy
0.0,concord,,0.0,232.0,4,1994-04-19 00:00:00,1995,Full,3.0,contra costa,Box,1.0,3.0,0,001i000000NuOEy
0.0,concord,,0.0,232.0,4,1994-04-19 00:00:00,1993,Quartet,2.0,contra costa,Box,1.0,1.0,0,001i000000NuOEy
0.0,concord,,0.0,232.0,4,1994-04-19 00:00:00,1997,Full,3.0,contra costa,Box,1.0,3.0,0,001i000000NuOEy
0.0,concord,,0.0,232.0,4,1994-04-19 00:00:00,1996,Full,3.0,contra costa,Box,1.0,3.0,0,001i000000NuOEy
0.0,san mateo,,0.0,0.0,0,,1997,Quartet,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000NuOux
0.0,portola valley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQm2
0.0,los altos,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPfr
0.0,geyserville,,0.0,11700.01,5,2001-09-29 00:00:00,999,,,,,,,0,001i000000NuPKQ
0.0,newark,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQLs
0.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPFV
0.0,sunnyvale,,0.0,0.0,0,,1994,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuOTS
0.0,lafayette,,0.0,0.0,0,,1994,Quartet,2.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuOYS
1.0,oakland,,25.0,110.0,4,2011-08-01 00:00:00,2013,Trio B,2.0,san francisco,,4.0,1.0,0,001i000000LhyZe
1.0,oakland,,25.0,110.0,4,2011-08-01 00:00:00,2012,Trio A,2.0,san francisco,Orchestra,4.0,1.0,0,001i000000LhyZe
1.0,oakland,,25.0,110.0,4,2011-08-01 00:00:00,2011,Full,2.0,berkeley saturday,Balcony Front,4.0,2.0,0,001i000000LhyZe
0.0,honolulu,,0.0,10.0,1,1996-03-12 00:00:00,999,,,,,,,0,001i000000NuOev
0.0,mill valley,,0.0,0.0,0,,999,,,,,,,0,001i000000c2KTV
0.0,moraga,,0.0,0.0,0,,2013,Full,1.0,san francisco,,1.0,1.0,0,001i000000MI3cV
0.0,san lorenzo,,0.0,300.0,3,2006-06-14 00:00:00,2003,Trio,1.0,peninsula,,,0.5,0,001i000000NuPXF
0.0,san lorenzo,,0.0,300.0,3,2006-06-14 00:00:00,2002,Full,1.0,peninsula,,,1.0,0,001i000000NuPXF
0.0,san lorenzo,,0.0,300.0,3,2006-06-14 00:00:00,2008,Full,2.0,peninsula,Balcony Rear,4.0,2.0,0,001i000000NuPXF
0.0,san lorenzo,,0.0,300.0,3,2006-06-14 00:00:00,2005,Quartet,2.0,peninsula,Balcony,4.0,1.0,0,001i000000NuPXF
0.0,san lorenzo,,0.0,300.0,3,2006-06-14 00:00:00,2006,Trio,2.0,peninsula,Balcony Rear,4.0,1.0,0,001i000000NuPXF
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPKc
0.0,redwood city,,0.0,20.0,1,1987-07-04 00:00:00,999,,,,,,,0,001i000000NuNc9
0.0,oakland,,2000.0,6975.0,6,2008-11-24 00:00:00,999,,,,,,,0,001i000000NuQeM
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRlk
0.0,berkeley,,0.0,100.0,1,2005-12-20 00:00:00,999,,,,,,,0,001i000000NuOSC
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQS6
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2001,Quartet,2.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2012,Trio B,2.0,san francisco,Orchestra,0.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2000,Quartet,2.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2011,Trio,2.0,san francisco,Orchestra,0.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2003,Quartet,1.0,san francisco,,,0.5,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2002,Quartet,1.0,san francisco,,,0.5,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2006,Quartet,2.0,san francisco,Premium Orchestra,1.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,1999,Quartet,2.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2010,Quartet B,2.0,san francisco,Orchestra,0.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2013,Trio B,2.0,san francisco,,0.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2008,Quartet,2.0,san francisco,Premium Orchestra,1.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2007,Quartet,2.0,san francisco,Premium Orchestra,1.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2009,Quartet,2.0,san francisco,Premium Orchestra,1.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2005,Quartet,2.0,san francisco,Orchestra Front,1.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,1997,Quartet,2.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,1998,Quartet,2.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyW8
1.0,san francisco,,100.0,1275.0,15,1997-12-30 00:00:00,2004,Quartet,1.0,san francisco,,,0.5,0,001i000000LhyW8
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQxC
0.0,corte madera,,0.0,0.0,0,,1994,Full,2.0,santa rosa,Orchestra,2.0,2.0,0,001i000000NuOWN
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRsl
0.0,san jose,,0.0,0.0,0,,999,,,,,,,0,001i000000NuO6A
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQUU
0.0,san francisco,,22.0,512.0,6,2005-04-11 00:00:00,2004,Quartet,1.0,san francisco,,,0.5,0,001i000000LhyXR
0.0,san francisco,,22.0,512.0,6,2005-04-11 00:00:00,2013,Trio A,2.0,san francisco,,2.0,1.0,0,001i000000LhyXR
0.0,san francisco,,22.0,512.0,6,2005-04-11 00:00:00,2010,Quartet B,2.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyXR
0.0,san francisco,,22.0,512.0,6,2005-04-11 00:00:00,2009,Quartet,2.0,san francisco,Premium Orchestra,1.0,1.0,0,001i000000LhyXR
0.0,san francisco,,22.0,512.0,6,2005-04-11 00:00:00,2012,Trio A,2.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyXR
0.0,san francisco,,22.0,512.0,6,2005-04-11 00:00:00,2005,Quartet,2.0,san francisco,Orchestra Front,1.0,1.0,0,001i000000LhyXR
0.0,san francisco,,22.0,512.0,6,2005-04-11 00:00:00,2007,Quartet,2.0,san francisco,Premium Orchestra,1.0,1.0,0,001i000000LhyXR
0.0,san francisco,,22.0,512.0,6,2005-04-11 00:00:00,2006,Quartet,2.0,san francisco,Premium Orchestra,1.0,1.0,0,001i000000LhyXR
0.0,san francisco,,22.0,512.0,6,2005-04-11 00:00:00,2011,Trio,2.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyXR
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRUx
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRaj
0.0,los altos,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPJ5
0.0,unknown,,0.0,4660.0,4,1998-03-30 00:00:00,999,,,,,,,0,001i000000NuP0W
0.0,moraga,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPmI
0.0,martinez,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPjd
0.0,somerville,,0.0,50.0,1,1998-10-28 00:00:00,1996,Full,1.0,berkeley sunday,Balcony Rear,4.0,1.0,0,001i000000NuNXB
1.0,los altos,,0.0,0.0,0,,2013,Trio B,2.0,peninsula,,0.0,1.0,0,001i000000NuRI6
1.0,los altos,,0.0,0.0,0,,2012,Trio B,2.0,peninsula,Orchestra,0.0,1.0,0,001i000000NuRI6
0.0,appleton,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPkZ
1.0,san francisco,,0.0,0.0,0,,2011,Trio,2.0,san francisco,Orchestra,3.0,1.0,0,001i000000LhyXG
1.0,san francisco,,0.0,0.0,0,,2012,Trio A,2.0,san francisco,Orchestra,3.0,1.0,0,001i000000LhyXG
1.0,san francisco,,0.0,0.0,0,,2013,Trio A,2.0,san francisco,,3.0,1.0,0,001i000000LhyXG
0.0,lafayette,,0.0,50.0,2,1996-12-23 00:00:00,1996,Full,1.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuOpr
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQIW
0.0,palo alto,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQx4
0.0,san francisco,,0.0,100.0,1,2001-03-28 00:00:00,999,,,,,,,0,001i000000NuPJD
0.0,berkeley,,0.0,20.0,1,1995-12-14 00:00:00,999,,,,,,,0,001i000000NuOjq
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNj3
0.0,brooklyn,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNW9
0.0,pleasant hill,,0.0,0.0,0,,2001,Quartet CC,1.0,contra costa,Balcony,4.0,0.5,0,001i000000NuOQ1
0.0,pleasant hill,,0.0,0.0,0,,1998,Full,1.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuOQ1
0.0,columbia,Vendor - Artistic,0.0,0.0,0,,999,,,,,,,0,001i000000MJzWq
0.0,san mateo,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPXC
0.0,long beach,,0.0,25.0,1,2000-02-24 00:00:00,1999,Full,1.0,orange county,Orchestra,2.0,1.0,0,001i000000NuNY6
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRCU
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRVp
0.0,dublin,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPt9
0.0,san ramon,,0.0,150.0,2,2000-12-31 00:00:00,2000,Quartet CC,1.0,contra costa,Orchestra,2.0,0.5,0,001i000000NuPHW
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000Li96I
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRWg
0.0,san francisco,,0.0,100.0,1,1988-07-04 00:00:00,999,,,,,,,0,001i000000NuOA3
0.0,san rafael,,0.0,0.0,0,,999,,,,,,,0,001i000000ZtBS1
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2007,Full,1.0,peninsula,Premium Orchestra,1.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,1998,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2013,Full,1.0,peninsula,,1.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2002,Full,1.0,peninsula,,,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,1996,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2008,Full,1.0,peninsula,Premium Orchestra,1.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,1995,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,1999,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2001,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2003,Full,1.0,peninsula,,,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,1993,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,1994,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2004,Full,1.0,peninsula,,,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2009,Full,1.0,peninsula,Premium Orchestra,1.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2006,Full,1.0,peninsula,Premium Orchestra,1.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,1997,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2011,Trio,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2000,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2005,Full,1.0,peninsula,Orchestra Front,1.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2010,Full,1.0,peninsula,Orchestra,1.0,1.0,0,001i000000LhyVp
1.0,menlo park,,300.0,3840.0,23,1993-10-01 00:00:00,2012,Full,1.0,peninsula,Orchestra,1.0,1.0,0,001i000000LhyVp
0.0,newport beach,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNa4
0.0,san francisco,,0.0,130.0,1,2002-05-23 00:00:00,2000,Full,2.0,san francisco,Orchestra,2.0,2.0,0,001i000000NuPEL
0.0,san francisco,,0.0,130.0,1,2002-05-23 00:00:00,2002,Full,1.0,san francisco,,,1.0,0,001i000000NuPEL
0.0,san francisco,,0.0,130.0,1,2002-05-23 00:00:00,2001,Full,2.0,san francisco,Orchestra,2.0,2.0,0,001i000000NuPEL
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2009,Full,1.0,berkeley saturday,Orchestra,2.0,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,1997,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2004,Full,1.0,berkeley saturday,,,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2008,Full,1.0,berkeley saturday,Orchestra,2.0,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,1998,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2000,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2012,Full,1.0,berkeley sunday,Orchestra,1.0,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2007,Full,1.0,berkeley saturday,Orchestra,2.0,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2013,Full,1.0,berkeley sunday,,1.0,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,1996,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2001,Full,1.0,berkeley saturday,Orchestra,2.0,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,1993,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2006,Full,1.0,berkeley saturday,Orchestra,2.0,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2003,Full,1.0,berkeley saturday,,,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2005,Full,1.0,berkeley saturday,Orchestra Rear,2.0,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2002,Full,1.0,berkeley saturday,,,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,1994,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2010,Full,1.0,berkeley saturday,Orchestra,0.0,1.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,1995,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,1999,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000LhyVe
1.0,oakland,,0.0,1939.0,28,1988-07-04 00:00:00,2011,Full,1.0,berkeley sunday,Orchestra,1.0,1.0,0,001i000000LhyVe
0.0,burlingame,,0.0,0.0,0,,1998,Quartet,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000NuOch
0.0,burlingame,,0.0,0.0,0,,1997,Full,1.0,peninsula,Balcony,4.0,1.0,0,001i000000NuOch
0.0,hancock,,0.0,850.0,4,1988-07-04 00:00:00,1993,Full,2.0,san francisco,Orchestra,2.0,2.0,0,001i000000NuO9b
0.0,san rafael,,0.0,0.0,0,,1996,Full,2.0,santa rosa,Orchestra,2.0,2.0,0,001i000000NuNt7
0.0,san rafael,,0.0,0.0,0,,1993,Full,2.0,santa rosa,Balcony,4.0,2.0,0,001i000000NuNt7
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRfV
0.0,san rafael,,0.0,0.0,0,,1994,Full,2.0,santa rosa,Balcony,4.0,2.0,0,001i000000NuOW3
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQHI
0.0,boca raton,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPDp
0.0,woodside,,1000.0,17010.0,21,1994-01-19 00:00:00,999,,,,,,,0,001i000000NuNrk
0.0,berkeley,,0.0,125.0,2,1985-07-04 00:00:00,999,,,,,,,0,001i000000NuNdZ
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,1998,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNq2
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,1999,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNq2
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,1995,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNq2
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,1993,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNq2
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,2001,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNq2
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,1997,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNq2
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,2000,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNq2
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,1996,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNq2
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,1994,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuNq2
0.0,los altos hills,,0.0,1446.0,19,1991-07-04 00:00:00,2002,Full,1.0,peninsula,,,1.0,0,001i000000NuNq2
0.0,palo alto,,0.0,392.0,7,1990-07-04 00:00:00,999,,,,,,,0,001i000000NuNmA
0.0,los altos,,250.0,250.0,1,2013-02-27 00:00:00,999,,,,,,,0,001i000000NuNQi
0.0,san francisco,,0.0,43.0,1,2011-06-12 00:00:00,2005,Full,1.0,san francisco,Balcony,4.0,1.0,0,001i000000NuNVU
0.0,san francisco,,0.0,43.0,1,2011-06-12 00:00:00,2011,Full,1.0,san francisco,Orchestra,4.0,1.0,0,001i000000NuNVU
0.0,san francisco,,0.0,43.0,1,2011-06-12 00:00:00,2009,Quartet,1.0,san francisco,Balcony,4.0,0.5,0,001i000000NuNVU
0.0,san francisco,,0.0,43.0,1,2011-06-12 00:00:00,2010,Full,1.0,san francisco,Orchestra,4.0,1.0,0,001i000000NuNVU
0.0,san francisco,,0.0,43.0,1,2011-06-12 00:00:00,2006,Full,1.0,san francisco,Balcony,4.0,1.0,0,001i000000NuNVU
0.0,san francisco,,0.0,43.0,1,2011-06-12 00:00:00,1997,Quartet,1.0,san francisco,Balcony,4.0,0.5,0,001i000000NuNVU
0.0,san francisco,,0.0,43.0,1,2011-06-12 00:00:00,1993,Full,1.0,san francisco,Box,1.0,1.0,0,001i000000NuNVU
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000aSD0E
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRHZ
0.0,alamo,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQCr
0.0,ashland,,0.0,127.0,2,2004-04-20 00:00:00,2003,Trio,1.0,peninsula,,,0.5,0,001i000000NuPSd
0.0,ashland,,0.0,127.0,2,2004-04-20 00:00:00,2002,Quartet,1.0,peninsula,,,0.5,0,001i000000NuPSd
0.0,ashland,,0.0,127.0,2,2004-04-20 00:00:00,2005,Trio,2.0,peninsula,Balcony,4.0,1.0,0,001i000000NuPSd
0.0,ashland,,0.0,127.0,2,2004-04-20 00:00:00,2004,Trio,1.0,peninsula,,,0.5,0,001i000000NuPSd
0.0,woodside,,0.0,100.0,1,1995-10-11 00:00:00,999,,,,,,,0,001i000000NuOjT
0.0,moraga,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNsV
0.0,lafayette,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQZF
0.0,orinda,,0.0,0.0,0,,2002,Quartet CC,1.0,contra costa,,,0.5,0,001i000000NuPeu
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPbE
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPzK
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuS6q
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQdE
0.0,san jose,,0.0,0.0,0,,999,,,,,,,0,001i000000oks2q
0.0,menlo park,,42.0,42.0,1,2012-07-06 00:00:00,999,,,,,,,0,001i000000NuRHL
0.0,scotts valley,,0.0,0.0,0,,1998,Quartet,2.0,berkeley saturday,Orchestra,2.0,1.0,0,001i000000NuOxR
0.0,albany,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRRD
0.0,oakland,,0.0,0.0,0,,2012,Trio A,2.0,berkeley sunday,Balcony Front,2.0,1.0,0,001i000000NuR7K
0.0,san jose,,0.0,0.0,0,,2000,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuPCS
0.0,san jose,,0.0,0.0,0,,2001,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuPCS
0.0,castro valley,,0.0,1120.0,12,1999-12-06 00:00:00,2001,Quartet CC,2.0,contra costa,Balcony,4.0,1.0,0,001i000000NuPA2
0.0,castro valley,,0.0,1120.0,12,1999-12-06 00:00:00,1999,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuPA2
0.0,castro valley,,0.0,1120.0,12,1999-12-06 00:00:00,2004,Trio,1.0,berkeley sunday,,,0.5,0,001i000000NuPA2
0.0,castro valley,,0.0,1120.0,12,1999-12-06 00:00:00,2009,Trio,2.0,berkeley sunday,Balcony Front,3.0,1.0,0,001i000000NuPA2
